,team,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value
338,AFC Bournemouth,midfield-AttackingMidfield,177.0,23.0,50,0.251748252,0.22027972,0.157342657,0.0,0.0,0.0,0.0,2860,167,17,1,22000000,22000000
339,AFC Bournemouth,midfield-AttackingMidfield,178.0,28.0,84,0.091649695,0.183299389,0.122199593,0.0,0.0,0.0,0.0,5892,216,34,8,9000000,9000000
340,AFC Bournemouth,Attack-LeftWinger,183.0,23.0,82,0.211764706,0.141176471,0.105882353,0.0,0.0,0.0,0.0,5100,0,0,0,5000000,6000000
342,AFC Bournemouth,Attack-RightWinger,177.0,21.0,66,0.205844981,0.25158831,0.137229987,0.022871665,0.0,0.0,0.0,3935,7,0,0,20000000,20000000
344,AFC Bournemouth,Attack Centre-Forward,186.0,25.0,83,0.460071843,0.174081238,0.111909367,0.0,0.0,0.0,0.0,7238,242,35,7,18000000,18000000
346,AFC Bournemouth,Attack Centre-Forward,196.0,30.0,57,0.378029079,0.11631664,0.05815832,0.0,0.0,0.0,0.0,3095,171,31,0,4000000,5000000
351,Brentford FC,Defender Centre-Back,194.0,30.0,66,0.062532569,0.015633142,0.015633142,0.0,0.0,0.0,0.0,5757,0,0,0,12000000,12000000
352,Brentford FC,Defender Centre-Back,196.0,32.0,51,0.085227273,0.042613636,0.149147727,0.0,0.0,0.0,0.0,4224,154,33,3,5000000,7000000
353,Brentford FC,Defender Centre-Back,180.0,33.0,62,0.098684211,0.032894737,0.082236842,0.0,0.0,0.0,0.0,5472,404,56,1,1800000,10000000
356,Brentford FC,Defender Left-Back,185.0,20.0,62,0.094458438,0.037783375,0.264483627,0.0,0.0,0.0,0.0,4764,244,37,0,18000000,18000000
357,Brentford FC,Defender Right-Back,184.0,23.0,49,0.031293463,0.062586926,0.062586926,0.0,0.0,0.0,0.0,2876,91,19,1,2200000,2500000
359,Brentford FC,midfield-DefensiveMidfield,184.0,25.0,72,0.12815297,0.036615134,0.12815297,0.0,0.0,0.0,0.0,4916,233,22,3,16000000,16000000
360,Brentford FC,midfield-DefensiveMidfield,187.0,29.0,61,0.071770335,0.14354067,0.251196172,0.0,0.0,0.0,0.0,5016,387,63,1,14000000,14000000
361,Brentford FC,midfield-CentralMidfield,180.0,27.0,74,0.092175338,0.147480541,0.092175338,0.0,0.0,0.0,0.0,4882,212,27,0,14000000,14000000
366,Brentford FC,Attack-LeftWinger,176.0,26.0,74,0.464339909,0.136570561,0.109256449,0.0,0.0,0.0,0.0,3295,0,0,0,15000000,15000000
367,Brentford FC,Attack-LeftWinger,170.0,22.0,61,0.258833196,0.073952342,0.055464256,0.0,0.0,0.0,0.0,4868,113,18,1,15000000,17000000
369,Brentford FC,Attack-RightWinger,171.0,23.0,77,0.255297847,0.225262807,0.135157684,0.0,0.0,0.0,0.0,5993,6,1,0,28000000,28000000
380,Liverpool FC,Defender Centre-Back,195.0,22.0,39,0.093232044,0.062154696,0.248618785,0.0,0.0,0.0,0.0,2896,50,10,0,3000000,5000000
386,Liverpool FC,midfield-DefensiveMidfield,185.0,18.0,48,0.111351686,0.055675843,0.222703371,0.0,0.0,0.0,0.0,3233,237,27,0,13000000,13000000
389,Liverpool FC,midfield-CentralMidfield,185.0,22.0,51,0.130956712,0.163695889,0.098217534,0.0,0.0,0.0,0.0,2749,103,21,5,17000000,30000000
394,Liverpool FC,midfield-AttackingMidfield,170.0,20.0,59,0.183673469,0.091836735,0.091836735,0.0,0.0,0.0,0.0,2940,140,30,6,35000000,35000000
395,Liverpool FC,midfield-AttackingMidfield,170.0,20.0,60,0.336898396,0.192513369,0.144385027,0.0,0.0,0.0,0.0,3740,89,15,2,20000000,20000000
410,Newcastle United,Defender Left-Back,200.0,31.0,76,0.042526382,0.014175461,0.19845645,0.0,0.0,0.0,0.0,6349,117,18,1,12000000,12000000
413,Newcastle United,Defender Right-Back,173.0,32.0,71,0.04811119,0.160370634,0.128296507,0.0,0.0,0.0,0.0,5612,226,36,1,13000000,35000000
416,Newcastle United,Defender Right-Back,179.0,21.0,37,0.121909922,0.243819844,0.365729766,0.0,0.030477481,0.0,0.0,2953,30,5,1,1000000,1000000
418,Newcastle United,midfield-CentralMidfield,186.0,23.0,74,0.089003165,0.106803797,0.017800633,0.0,0.0,0.0,0.0,5056,70,8,3,30000000,30000000
419,Newcastle United,midfield-CentralMidfield,187.0,25.0,67,0.075885329,0.094856661,0.075885329,0.0,0.0,0.0,0.0,4744,200,24,0,22000000,22000000
422,Newcastle United,midfield-AttackingMidfield,186.0,26.0,77,0.178453404,0.059484468,0.312293457,0.0,0.0,0.0,0.0,6052,166,20,1,38000000,38000000
423,Newcastle United,midfield-AttackingMidfield,179.0,20.0,56,0.39,0.18,0.15,0.0,0.0,0.0,0.0,3000,14,1,0,3500000,3500000
427,Newcastle United,Attack-RightWinger,174.0,29.0,73,0.230031949,0.076677316,0.076677316,0.0,0.0,0.0,0.0,4695,177,19,2,35000000,35000000
428,Newcastle United,Attack-RightWinger,173.0,28.0,77,0.151209677,0.120967742,0.120967742,0.0,0.0,0.0,0.0,2976,0,0,0,10000000,10000000
439,Manchester City,Defender Left-Back,171.0,22.0,73,0.1216921,0.278153371,0.069538343,0.0,0.017384586,0.0,0.0,5177,33,2,8,15000000,15000000
442,Manchester City,Defender Right-Back,169.0,18.0,64,0.114601019,0.057300509,0.133701188,0.01910017,0.0,0.0,0.0,4712,0,0,7,15000000,15000000
459,Arsenal FC,Defender Centre-Back,189.0,23.0,63,0.034782609,0.0,0.191304348,0.0,0.0,0.0,0.0,5175,22,3,0,20000000,20000000
460,Arsenal FC,Defender Centre-Back,189.0,27.0,45,0.098756401,0.0,0.164594001,0.0329188,0.0,0.0,0.0,2734,342,54,4,10000000,18000000
464,Arsenal FC,Defender Right-Back,188.0,24.0,55,0.0,0.08852459,0.147540984,0.0,0.0,0.0,0.0,3050,366,39,0,25000000,25000000
473,Arsenal FC,Attack-LeftWinger,172.0,28.0,74,0.27180068,0.27180068,0.050962627,0.0,0.0,0.0,0.0,5298,270,38,2,30000000,30000000
487,Tottenham Hotspur,Defender Left-Back,181.0,30.0,83,0.040730125,0.040730125,0.162920501,0.0,0.0,0.0,0.0,6629,372,63,1,20000000,25000000
489,Tottenham Hotspur,Defender Right-Back,183.0,24.0,80,0.050876201,0.033917467,0.13566987,0.0,0.016958734,0.0,0.0,5307,37,4,0,25000000,30000000
490,Tottenham Hotspur,midfield-DefensiveMidfield,175.0,22.0,59,0.023118418,0.0,0.346776265,0.0,0.0,0.0,0.0,3893,212,29,1,15000000,20000000
493,Tottenham Hotspur,midfield-CentralMidfield,182.0,26.0,56,0.051355207,0.051355207,0.436519258,0.0,0.0,0.0,0.0,3505,229,27,0,25000000,35000000
494,Tottenham Hotspur,midfield-CentralMidfield,184.0,20.0,51,0.031468531,0.125874126,0.314685315,0.0,0.0,0.0,0.0,2860,7,1,1,15000000,20000000
495,Tottenham Hotspur,midfield-LeftMidfield,178.0,23.0,45,0.067440989,0.101161484,0.236043462,0.033720495,0.0,0.0,0.0,2669,404,74,2,22000000,35000000
510,Chelsea FC,Defender Centre-Back,192.0,23.0,65,0.077854671,0.019463668,0.17517301,0.0,0.0,0.0,0.0,4624,79,11,5,22000000,22000000
514,Chelsea FC,Defender Left-Back,179.0,18.0,76,0.202142364,0.233241189,0.202142364,0.0,0.0,0.0,0.0,5788,0,0,0,8000000,8000000
521,Chelsea FC,midfield-CentralMidfield,182.0,23.0,84,0.189220183,0.103211009,0.412844037,0.017201835,0.0,0.0,0.0,5232,0,0,4,32000000,32000000
522,Chelsea FC,midfield-CentralMidfield,191.0,27.0,73,0.022102161,0.154715128,0.088408644,0.0,0.0,0.0,0.0,4072,599,81,7,25000000,30000000
529,Chelsea FC,Attack-RightWinger,182.0,21.0,56,0.362294532,0.181147266,0.060382422,0.0,0.0,0.0,0.0,2981,276,54,2,28000000,28000000
532,Chelsea FC,Attack Centre-Forward,191.0,21.0,56,0.320970043,0.064194009,0.064194009,0.0,0.0,0.0,0.0,2804,242,34,1,30000000,30000000
538,Borussia Mönchengladbach,Defender Centre-Back,189.0,26.0,65,0.063058329,0.015764582,0.078822911,0.0,0.015764582,0.0,0.0,5709,142,19,0,20000000,35000000
539,Borussia Mönchengladbach,Defender Centre-Back,188.0,26.0,57,0.074518733,0.037259367,0.074518733,0.0,0.037259367,0.0,0.0,4831,125,19,2,12000000,12000000
540,Borussia Mönchengladbach,Defender Centre-Back,193.0,27.0,54,0.023035577,0.0,0.138213463,0.023035577,0.0,0.0,0.0,3907,202,27,1,5000000,10000000
543,Borussia Mönchengladbach,Defender Left-Back,187.0,28.0,54,0.25,0.057692308,0.211538462,0.019230769,0.0,0.0,0.0,4680,246,36,2,20000000,22000000
545,Borussia Mönchengladbach,Defender Right-Back,184.0,20.0,63,0.039973351,0.039973351,0.139906729,0.0,0.0,0.0,0.0,4503,14,1,0,12000000,12000000
548,Borussia Mönchengladbach,midfield-DefensiveMidfield,186.0,27.0,75,0.059093894,0.08864084,0.295469468,0.0,0.0,0.0,0.0,6092,206,24,2,15000000,30000000
549,Borussia Mönchengladbach,midfield-DefensiveMidfield,191.0,32.0,49,0.0,0.028598665,0.142993327,0.0,0.0,0.0,0.0,3147,191,25,1,2500000,14000000
550,Borussia Mönchengladbach,midfield-CentralMidfield,185.0,22.0,60,0.07078254,0.03539127,0.389303972,0.0,0.0,0.0,0.0,5086,160,16,0,30000000,30000000
551,Borussia Mönchengladbach,midfield-CentralMidfield,185.0,26.0,56,0.141287284,0.094191523,0.094191523,0.0,0.0,0.0,0.0,3822,314,35,1,15000000,38000000
554,Borussia Mönchengladbach,midfield-AttackingMidfield,181.0,22.0,39,0.224919672,0.064262763,0.128525527,0.032131382,0.0,0.0,0.0,2801,7,2,0,700000,700000
559,Borussia Mönchengladbach,Attack-RightWinger,183.0,23.0,59,0.233362143,0.103716508,0.025929127,0.0,0.0,0.0,0.0,3471,0,0,0,5000000,7000000
566,VfL Wolfsburg,Defender Centre-Back,190.0,23.0,62,0.018408673,0.0,0.128860708,0.018408673,0.036817345,0.0,0.0,4889,75,6,0,20000000,28000000
567,VfL Wolfsburg,Defender Centre-Back,193.0,22.0,41,0.026246719,0.078740157,0.183727034,0.0,0.0,0.0,0.0,3429,180,23,0,18000000,18000000
568,VfL Wolfsburg,Defender Centre-Back,191.0,24.0,59,0.041589649,0.041589649,0.270332717,0.0,0.0,0.0,0.0,4328,295,26,0,8500000,14000000
569,VfL Wolfsburg,Defender Left-Back,173.0,28.0,38,0.0,0.195652174,0.260869565,0.0,0.0,0.0,0.0,2760,618,63,1,6500000,8000000
570,VfL Wolfsburg,Defender Left-Back,178.0,24.0,61,0.081466395,0.061099796,0.101832994,0.0,0.020366599,0.0,0.0,4419,197,19,1,5000000,5000000
571,VfL Wolfsburg,Defender Right-Back,176.0,25.0,77,0.155092194,0.124073755,0.186110632,0.0,0.0,0.0,0.0,5803,67,10,2,13000000,25000000
573,VfL Wolfsburg,midfield-DefensiveMidfield,188.0,23.0,46,0.028116214,0.112464855,0.056232427,0.0,0.0,0.0,0.0,3201,83,8,4,4000000,6500000
574,VfL Wolfsburg,midfield-DefensiveMidfield,188.0,32.0,62,0.044620724,0.022310362,0.312345067,0.022310362,0.0,0.0,0.0,4034,442,55,4,3000000,14000000
575,VfL Wolfsburg,midfield-CentralMidfield,184.0,29.0,75,0.124500461,0.124500461,0.166000615,0.0,0.0,0.0,0.0,6506,141,15,6,17000000,19000000
576,VfL Wolfsburg,midfield-CentralMidfield,185.0,24.0,72,0.154905336,0.174268503,0.232358003,0.0,0.0,0.0,0.0,4648,63,5,2,15000000,15000000
577,VfL Wolfsburg,midfield-CentralMidfield,184.0,29.0,64,0.165964173,0.260800843,0.118545838,0.0,0.0,0.0,0.0,3796,320,39,4,7000000,12000000
580,VfL Wolfsburg,Attack-LeftWinger,179.0,20.0,69,0.251346499,0.197486535,0.035906643,0.0,0.0,0.0,0.0,5013,6,1,3,10000000,10000000
583,VfL Wolfsburg,Attack Centre-Forward,185.0,24.0,49,0.414746544,0.088874259,0.325872284,0.0,0.0,0.0,0.0,3038,261,27,6,14000000,18000000
584,VfL Wolfsburg,Attack Centre-Forward,190.0,24.0,68,0.422805894,0.134529148,0.096092249,0.0,0.0,0.0,0.0,4683,412,67,2,14000000,14000000
585,VfL Wolfsburg,Attack Centre-Forward,183.0,24.0,59,0.248085758,0.165390505,0.165390505,0.0,0.0,0.0,0.0,3265,43,7,1,6000000,6000000
593,TSG 1899 Hoffenheim,Defender Centre-Back,192.0,28.0,59,0.047331054,0.094662109,0.42597949,0.0,0.0,0.0,0.0,3803,452,43,3,4000000,12000000
594,TSG 1899 Hoffenheim,Defender Centre-Back,194.0,31.0,57,0.0,0.037159372,0.297274979,0.0,0.0,0.0,0.0,4844,163,27,0,3500000,17000000
595,TSG 1899 Hoffenheim,Defender Centre-Back,194.0,30.0,57,0.019112338,0.019112338,0.152898705,0.019112338,0.0,0.0,0.0,4709,319,47,2,3000000,15000000
599,TSG 1899 Hoffenheim,Defender Right-Back,182.0,31.0,47,0.089581951,0.119442601,0.179163902,0.0,0.0,0.0,0.0,3014,274,48,2,4000000,20000000
601,TSG 1899 Hoffenheim,midfield-DefensiveMidfield,183.0,22.0,52,0.128801431,0.128801431,0.096601073,0.0,0.0,0.0,0.0,2795,140,16,1,6000000,7000000
603,TSG 1899 Hoffenheim,midfield-CentralMidfield,173.0,24.0,50,0.075271815,0.15054363,0.401449679,0.0,0.0,0.0,0.0,3587,376,53,0,9000000,13000000
604,TSG 1899 Hoffenheim,midfield-CentralMidfield,184.0,28.0,60,0.187539071,0.056261721,0.187539071,0.0,0.0,0.0,0.0,4799,566,60,1,7500000,7500000
609,TSG 1899 Hoffenheim,midfield-AttackingMidfield,180.0,23.0,67,0.256462447,0.164868716,0.2381437,0.0,0.0,0.0,0.0,4913,142,20,2,20000000,22000000
615,TSG 1899 Hoffenheim,Attack Centre-Forward,183.0,29.0,49,0.340632603,0.097323601,0.0486618,0.0,0.0,0.0,0.0,3699,928,97,1,7000000,16000000
621,1.FC Union Berlin,Defender Centre-Back,190.0,24.0,74,0.0,0.015015015,0.195195195,0.0,0.015015015,0.0,0.0,5994,15,4,6,12000000,12000000
622,1.FC Union Berlin,Defender Centre-Back,190.0,24.0,82,0.122498979,0.024499796,0.085749285,0.024499796,0.0,0.0,0.0,7347,53,14,2,12000000,12000000
624,1.FC Union Berlin,Defender Centre-Back,189.0,31.0,92,0.086476099,0.054047562,0.162142686,0.0,0.0,0.0,0.0,8326,100,17,4,5000000,12000000
625,1.FC Union Berlin,Defender Centre-Back,190.0,27.0,43,0.024691358,0.074074074,0.197530864,0.0,0.0,0.0,0.0,3645,344,45,2,3500000,15000000
626,1.FC Union Berlin,Defender Left-Back,172.0,30.0,57,0.026139994,0.052279988,0.235259948,0.0,0.0,0.0,0.0,3443,280,46,0,3000000,20000000
627,1.FC Union Berlin,Defender Left-Back,182.0,31.0,73,0.065013243,0.19503973,0.19503973,0.021671081,0.0,0.0,0.0,4153,115,16,1,2000000,4000000
628,1.FC Union Berlin,Defender Right-Back,173.0,27.0,80,0.151515152,0.110192837,0.055096419,0.0,0.0,0.0,0.0,6534,0,0,4,9000000,9000000
629,1.FC Union Berlin,Defender Right-Back,189.0,36.0,73,0.048754063,0.162513543,0.162513543,0.016251354,0.0,0.0,0.0,5538,152,20,0,800000,1200000
630,1.FC Union Berlin,midfield-DefensiveMidfield,189.0,29.0,91,0.022718667,0.011359334,0.249905339,0.0,0.0,0.0,0.0,7923,194,20,0,8000000,10000000
631,1.FC Union Berlin,midfield-CentralMidfield,188.0,27.0,72,0.102786661,0.041114664,0.308359982,0.0,0.0,0.0,0.0,4378,113,18,2,7000000,7000000
632,1.FC Union Berlin,midfield-CentralMidfield,186.0,29.0,75,0.17769003,0.044422507,0.111056269,0.022211254,0.0,0.0,0.0,4052,258,24,2,7000000,10000000
633,1.FC Union Berlin,midfield-CentralMidfield,178.0,24.0,52,0.111662531,0.139578164,0.251240695,0.0,0.027915633,0.0,0.0,3224,246,34,1,5000000,5000000
634,1.FC Union Berlin,midfield-CentralMidfield,181.0,26.0,84,0.121848028,0.182772043,0.335082078,0.015231004,0.0,0.0,0.0,5909,21,4,5,4000000,4000000
635,1.FC Union Berlin,midfield-CentralMidfield,185.0,28.0,51,0.028753994,0.172523962,0.402555911,0.0,0.0,0.0,0.0,3130,186,28,4,3000000,3000000
640,1.FC Union Berlin,Attack-SecondStriker,180.0,28.0,88,0.263157895,0.277777778,0.204678363,0.0,0.0,0.0,0.0,6156,421,55,2,15000000,15000000
643,1.FC Union Berlin,Attack Centre-Forward,185.0,32.0,80,0.496209511,0.217091661,0.27911785,0.0,0.0,0.0,0.0,2902,133,16,4,1500000,1500000
650,FC Augsburg,Defender Centre-Back,190.0,24.0,35,0.090512906,0.060341938,0.271538719,0.0,0.030170969,0.0,0.0,2983,519,67,0,9000000,12000000
651,FC Augsburg,Defender Centre-Back,187.0,31.0,64,0.031718062,0.015859031,0.364757709,0.0,0.0,0.0,0.0,5675,367,44,0,3500000,12000000
652,FC Augsburg,Defender Centre-Back,189.0,23.0,56,0.0,0.023523262,0.305802405,0.0,0.0,0.0,0.0,3826,72,12,0,3500000,3500000
653,FC Augsburg,Defender Left-Back,181.0,26.0,54,0.043342162,0.19503973,0.151697568,0.021671081,0.0,0.0,0.0,4153,405,43,0,5500000,6500000
654,FC Augsburg,Defender Left-Back,174.0,26.0,58,0.081620314,0.027206771,0.326481258,0.0,0.0,0.0,0.0,3308,237,31,0,2500000,2500000
655,FC Augsburg,Defender Left-Back,174.0,22.0,62,0.069848661,0.034924331,0.104772992,0.0,0.0,0.0,0.0,2577,8,1,2,1500000,1500000
657,FC Augsburg,Defender Right-Back,182.0,24.0,60,0.020129725,0.04025945,0.161037799,0.0,0.020129725,0.0,0.0,4471,414,47,1,3500000,5000000
658,FC Augsburg,midfield-DefensiveMidfield,178.0,25.0,43,0.030917211,0.030917211,0.278254895,0.0,0.0,0.0,0.0,2911,460,49,5,8000000,10000000
659,FC Augsburg,midfield-DefensiveMidfield,190.0,19.0,53,0.088866946,0.0,0.422117996,0.022216737,0.0,0.0,0.0,4051,0,0,0,1000000,1000000
662,FC Augsburg,midfield-CentralMidfield,186.0,24.0,62,0.154829196,0.19906611,0.06635537,0.0,0.0,0.0,0.0,4069,252,29,3,5500000,24000000
663,FC Augsburg,midfield-CentralMidfield,182.0,25.0,69,0.0,0.047694754,0.174880763,0.0,0.0,0.0,0.0,5661,26,5,1,3500000,8000000
667,FC Augsburg,Attack-LeftWinger,179.0,24.0,54,0.13799448,0.248390064,0.220791168,0.0,0.0,0.0,0.0,3261,282,32,0,6000000,13000000
669,FC Augsburg,Attack-RightWinger,185.0,32.0,42,0.263736264,0.131868132,0.230769231,0.0,0.0,0.0,0.0,2730,652,87,1,2000000,8000000
672,FC Augsburg,Attack Centre-Forward,185.0,25.0,69,0.272652162,0.247865602,0.297438722,0.0,0.02478656,0.0,0.0,3631,0,0,0,12000000,12000000
681,VfB Stuttgart,Defender Centre-Back,194.0,25.0,67,0.129078523,0.032269631,0.193617784,0.016134815,0.0,0.0,0.0,5578,359,60,0,15000000,17000000
682,VfB Stuttgart,Defender Centre-Back,188.0,24.0,68,0.031474034,0.047211051,0.125896136,0.0,0.0,0.0,0.0,5719,27,4,0,7500000,7500000
683,VfB Stuttgart,Defender Centre-Back,189.0,26.0,70,0.044768695,0.044768695,0.134306085,0.014922898,0.014922898,0.0,0.0,6031,124,13,1,4500000,15000000
684,VfB Stuttgart,Defender Centre-Back,196.0,23.0,42,0.0,0.0,0.23110785,0.0,0.0,0.0,0.0,2726,663,92,2,3500000,35000000
687,VfB Stuttgart,Defender Right-Back,190.0,22.0,46,0.158172232,0.189806678,0.031634446,0.031634446,0.0,0.0,0.0,2845,580,69,1,5000000,5000000
689,VfB Stuttgart,midfield-DefensiveMidfield,178.0,30.0,74,0.138142748,0.096699923,0.110514198,0.0,0.0,0.0,0.0,6515,254,30,3,6500000,10000000
690,VfB Stuttgart,midfield-DefensiveMidfield,191.0,26.0,60,0.0,0.040098017,0.421029182,0.020049009,0.0,0.0,0.0,4489,72,10,0,4500000,4500000
693,VfB Stuttgart,midfield-AttackingMidfield,178.0,32.0,74,0.042990208,0.171960831,0.085980416,0.0,0.0,0.0,0.0,4187,122,13,1,2000000,4500000
696,VfB Stuttgart,midfield-AttackingMidfield,180.0,18.0,43,0.37368253,0.25870329,0.05748962,0.0,0.0,0.0,0.0,3131,60,9,1,500000,500000
697,VfB Stuttgart,Attack-RightWinger,189.0,24.0,43,0.249603803,0.071315372,0.142630745,0.0,0.0,0.0,0.0,2524,456,42,0,10000000,25000000
698,VfB Stuttgart,Attack-RightWinger,181.0,25.0,66,0.171591992,0.128693994,0.128693994,0.0,0.0,0.0,0.0,4196,149,12,2,4000000,4000000
702,VfB Stuttgart,Attack Centre-Forward,180.0,20.0,71,0.301186492,0.109522361,0.246425312,0.0,0.0,0.0,0.0,3287,88,17,4,7000000,7000000
703,VfB Stuttgart,Attack Centre-Forward,180.0,23.0,52,0.288377512,0.10486455,0.183512962,0.0,0.0,0.0,0.0,3433,21,3,1,2400000,2400000
710,1.FSV Mainz 05,Defender Centre-Back,189.0,25.0,34,0.032514451,0.0,0.130057803,0.0,0.0,0.0,0.0,2768,760,78,2,3500000,5000000
711,1.FSV Mainz 05,Defender Centre-Back,185.0,26.0,86,0.026420079,0.052840159,0.171730515,0.0,0.0,0.0,0.0,6813,81,12,1,3500000,4000000
712,1.FSV Mainz 05,Defender Centre-Back,192.0,31.0,67,0.032,0.0,0.304,0.0,0.0,0.0,0.0,5625,355,42,1,2500000,6000000
714,1.FSV Mainz 05,Defender Centre-Back,188.0,18.0,45,0.120320856,0.0,0.264705882,0.0,0.0,0.0,0.0,3740,0,0,1,300000,300000
715,1.FSV Mainz 05,Defender Left-Back,184.0,25.0,71,0.057507987,0.095846645,0.153354633,0.0,0.0,0.0,0.0,4695,66,12,1,8500000,8500000
716,1.FSV Mainz 05,Defender Left-Back,180.0,26.0,62,0.118916538,0.079277692,0.257652499,0.0,0.0,0.0,0.0,4541,17,2,2,7000000,20000000
717,1.FSV Mainz 05,Defender Right-Back,183.0,30.0,64,0.107185391,0.125049623,0.035728464,0.0,0.0,0.0,0.0,5038,229,38,1,5000000,9000000
719,1.FSV Mainz 05,midfield-DefensiveMidfield,194.0,24.0,65,0.041753653,0.271398747,0.250521921,0.0,0.0,0.0,0.0,4311,175,22,2,15000000,15000000
720,1.FSV Mainz 05,midfield-CentralMidfield,174.0,23.0,68,0.105361742,0.147506439,0.189651136,0.0,0.0,0.0,0.0,4271,54,8,0,10000000,11000000
722,1.FSV Mainz 05,midfield-CentralMidfield,190.0,27.0,56,0.046777547,0.14033264,0.163721414,0.0,0.0,0.0,0.0,3848,487,63,1,3000000,8000000
724,1.FSV Mainz 05,midfield-CentralMidfield,180.0,20.0,51,0.087463557,0.087463557,0.262390671,0.0,0.0,0.0,0.0,4116,0,0,0,200000,200000
725,1.FSV Mainz 05,midfield-AttackingMidfield,180.0,30.0,66,0.272052762,0.173124485,0.148392415,0.0,0.0,0.0,0.0,3639,137,11,8,4000000,4000000
728,1.FSV Mainz 05,Attack Centre-Forward,183.0,22.0,49,0.390738061,0.156295224,0.052098408,0.0,0.0,0.0,0.0,3455,518,39,1,12000000,17000000
729,1.FSV Mainz 05,Attack Centre-Forward,196.0,29.0,69,0.348127036,0.16490228,0.219869707,0.0,0.018322476,0.0,0.0,4912,0,0,1,9000000,16000000
731,1.FSV Mainz 05,Attack Centre-Forward,188.0,31.0,67,0.290985165,0.256751617,0.068467098,0.0,0.0,0.0,0.0,5258,291,36,3,3500000,4500000
733,1.FSV Mainz 05,Attack Centre-Forward,185.0,22.0,39,0.277242973,0.207932229,0.207932229,0.0,0.0,0.0,0.0,2597,208,24,1,1000000,1000000
740,1.FC Köln,Defender Centre-Back,195.0,25.0,40,0.0,0.064354666,0.353950661,0.0,0.032177333,0.0,0.0,2797,130,24,1,3500000,3500000
741,1.FC Köln,Defender Centre-Back,189.0,22.0,50,0.041265475,0.020632737,0.165061898,0.0,0.0,0.0,0.0,4362,0,0,0,1500000,1800000
742,1.FC Köln,Defender Centre-Back,190.0,19.0,37,0.058670143,0.0,0.058670143,0.029335072,0.0,0.0,0.0,3068,126,10,0,150000,200000
744,1.FC Köln,Defender Left-Back,185.0,33.0,72,0.0,0.117493473,0.161553525,0.0,0.0,0.0,0.0,6128,314,47,3,3500000,20000000
745,1.FC Köln,Defender Left-Back,189.0,28.0,52,0.042775665,0.064163498,0.23526616,0.021387833,0.0,0.0,0.0,4208,111,15,0,1500000,5000000
746,1.FC Köln,Defender Right-Back,182.0,28.0,69,0.016623569,0.083117843,0.182859254,0.0,0.0,0.0,0.0,5414,77,11,7,3000000,3000000
747,1.FC Köln,midfield-DefensiveMidfield,185.0,28.0,63,0.216186253,0.033259424,0.166297118,0.0,0.0,0.0,0.0,5412,90,11,1,13000000,13000000
748,1.FC Köln,midfield-DefensiveMidfield,187.0,25.0,65,0.228795933,0.062398891,0.166397042,0.0,0.0,0.0,0.0,4327,279,40,0,10000000,10000000
749,1.FC Köln,midfield-DefensiveMidfield,188.0,21.0,69,0.065229208,0.065229208,0.293531437,0.0,0.0,0.0,0.0,5519,3,0,0,6500000,6500000
751,1.FC Köln,midfield-CentralMidfield,184.0,21.0,68,0.263276328,0.101260126,0.202520252,0.0,0.0,0.0,0.0,4444,20,4,1,5000000,5000000
752,1.FC Köln,midfield-CentralMidfield,188.0,22.0,47,0.121498481,0.0,0.121498481,0.0,0.0,0.0,0.0,2963,63,13,0,1200000,1200000
754,1.FC Köln,midfield-AttackingMidfield,182.0,21.0,53,0.339531124,0.242522231,0.048504446,0.0,0.0,0.0,0.0,3711,80,14,1,200000,200000
